0	0.00426012	0.00010792
0.1	0.00424602	0.000107545
0.2	0.00423152	0.000107183
0.3	0.00421661	0.000106837
0.4	0.00420243	0.000106504
0.5	0.00418902	0.000106186
0.6	0.00417635	0.000105881
0.7	0.00416437	0.000105591
0.8	0.00415304	0.000105316
0.9	0.00414234	0.000105054
1	0.00413225	0.000104807
1.5	0.00409066	0.000103784
2	0.00406334	0.000103116
2.5	0.00405002	0.000102804
3	0.00405059	0.000102848
3.5	0.00404772	0.000102803
4	0.00404717	0.000102816
4.5	0.00404606	0.000102815
5	0.00404535	0.000102824
5.5	0.00404439	0.000102827
6	0.00404339	0.000102828
6.5	0.00404224	0.000102825
7	0.00404098	0.000102819
7.5	0.00403959	0.00010281
8	0.00403808	0.000102797
8.5	0.00403648	0.000102782
9	0.00403479	0.000102764
9.5	0.00403302	0.000102744
10	0.00403117	0.000102722
11	0.00402731	0.000102673
12	0.00402325	0.000102617
13	0.00401903	0.000102557
14	0.00401469	0.000102492
15	0.00401023	0.000102424
16	0.00400571	0.000102353
17	0.00400109	0.000102278
18	0.00399641	0.000102201
19	0.00399169	0.000102121
20	0.00398692	0.00010204
21	0.0039821	0.000101956
22	0.00397723	0.000101869
23	0.00397234	0.000101781
24	0.00396742	0.000101691
25	0.00396247	0.0001016
26	0.00395749	0.000101506
27	0.00395248	0.00010141
28	0.00394746	0.000101313
29	0.00394241	0.000101214
30	0.00393736	0.000101113
31	0.00393228	0.000101011
32	0.00392719	0.000100908
33	0.00392209	0.000100802
34	0.00391697	0.000100695
35	0.00391185	0.000100587
36	0.00390673	0.000100477
37	0.00390158	0.000100366
38	0.00389644	0.000100253
39	0.0038913	0.000100139
40	0.00388615	0.000100024
41	0.003881	0.0000999067
42	0.00387586	0.0000997883
43	0.0038707	0.0000996686
44	0.00386552	0.0000995477
45	0.00386029	0.0000994256
46	0.00385501	0.0000993022
47	0.00384966	0.0000991772
48	0.00384427	0.000099051
49	0.00383884	0.0000989236
50	0.00383337	0.0000987953
51	0.00382783	0.0000986654
52	0.00382224	0.0000985342
53	0.00381662	0.0000984019
54	0.00381094	0.0000982683
55	0.00380521	0.0000981335
56	0.00379946	0.0000979979
57	0.00379364	0.0000978607
58	0.00378778	0.0000977226
59	0.00378187	0.0000975829
60	0.00377592	0.0000974424
61	0.00376992	0.0000973006
62	0.00376389	0.000097158
63	0.0037578	0.0000970138
64	0.00375166	0.0000968688
65	0.0037455	0.0000967226
66	0.00373928	0.0000965751
67	0.00373302	0.0000964264
68	0.00372671	0.0000962769
69	0.00372036	0.0000961261
70	0.00371397	0.0000959742
71	0.00370754	0.000095821
72	0.00370106	0.000095667
73	0.00369455	0.0000955122
74	0.00368799	0.0000953558
75	0.00368139	0.0000951985
76	0.00367474	0.00009504
77	0.00366806	0.0000948807
78	0.00366133	0.0000947202
79	0.00365456	0.0000945585
80	0.00364775	0.0000943959
81	0.00364091	0.0000942321
82	0.00363401	0.0000940671
83	0.00362708	0.0000939013
84	0.00362011	0.0000937346
85	0.0036131	0.0000935664
86	0.00360605	0.0000933977
87	0.00359895	0.0000932274
88	0.00359181	0.0000930563
89	0.00358465	0.0000928844
90	0.00357744	0.0000927112
91	0.00357019	0.0000925373
92	0.0035629	0.0000923621
93	0.00355556	0.0000921857
94	0.00354819	0.0000920085
95	0.00354079	0.0000918304
96	0.00353334	0.0000916512
97	0.00352585	0.0000914707
98	0.00351833	0.0000912894
99	0.00351077	0.0000911073
100	0.00350317	0.000090924
101	0.00349553	0.0000907399
102	0.00348785	0.0000905545
103	0.00348014	0.0000903683
104	0.00347238	0.000090181
105	0.0034646	0.0000899928
106	0.00345676	0.0000898034
107	0.00344891	0.0000896135
108	0.003441	0.0000894221
109	0.00343307	0.0000892303
110	0.00342508	0.0000890368
111	0.00341707	0.0000888429
112	0.00340902	0.0000886478
113	0.00340094	0.0000884519
114	0.00339281	0.0000882548
115	0.00338466	0.0000880573
116	0.00337646	0.0000878581
117	0.00336824	0.0000876585
118	0.00335997	0.0000874578
119	0.00335167	0.0000872562
120	0.00334333	0.0000870534
121	0.00333496	0.0000868498
122	0.00332656	0.0000866454
123	0.00331812	0.0000864401
124	0.00330964	0.0000862337
125	0.00330113	0.0000860264
126	0.00329259	0.0000858184
127	0.00328401	0.0000856095
128	0.0032754	0.0000853994
129	0.00326675	0.0000851885
130	0.00325807	0.0000849768
131	0.00324936	0.0000847643
132	0.00324061	0.0000845506
133	0.00323183	0.0000843365
134	0.00322302	0.0000841211
135	0.00321417	0.000083905
136	0.0032053	0.000083688
137	0.00319638	0.0000834699
138	0.00318744	0.0000832513
139	0.00317846	0.0000830315
140	0.00316946	0.000082811
141	0.00316042	0.0000825896
142	0.00315135	0.0000823674
143	0.00314224	0.0000821444
144	0.00313311	0.0000819205
145	0.00312395	0.0000816959
146	0.00311475	0.0000814701
147	0.00310553	0.0000812439
148	0.00309627	0.0000810168
149	0.00308698	0.0000807886
150	0.00307767	0.0000805599
151	0.00306831	0.0000803301
152	0.00305894	0.0000800998
153	0.00304953	0.0000798684
154	0.0030401	0.0000796365
155	0.00303063	0.0000794038
156	0.00302113	0.0000791699
157	0.00301161	0.0000789357
158	0.00300206	0.0000787006
159	0.00299247	0.0000784643
160	0.00298286	0.0000782276
161	0.00297323	0.0000779901
162	0.00296357	0.0000777522
163	0.00295388	0.0000775131
164	0.00294415	0.0000772732
165	0.00293441	0.0000770329
166	0.00292464	0.0000767918
167	0.00291483	0.0000765495
168	0.00290501	0.0000763072
169	0.00289516	0.0000760637
170	0.00288527	0.0000758194
171	0.00287537	0.0000755747
172	0.00286544	0.0000753292
173	0.00285548	0.0000750829
174	0.00284551	0.0000748362
175	0.0028355	0.0000745883
176	0.00282546	0.00007434
177	0.00281542	0.0000740913
178	0.00280533	0.0000738414
179	0.00279522	0.0000735911
180	0.0027851	0.0000733404
181	0.00277494	0.0000730885
182	0.00276477	0.0000728362
183	0.00275457	0.0000725836
184	0.00274435	0.0000723301
185	0.0027341	0.0000720758
186	0.00272383	0.0000718207
187	0.00271354	0.0000715653
188	0.00270323	0.0000713094
189	0.00269289	0.0000710528
190	0.00268253	0.0000707953
191	0.00267215	0.0000705375
192	0.00266176	0.0000702792
193	0.00265133	0.0000700202
194	0.00264089	0.0000697604
195	0.00263042	0.0000695001
196	0.00261995	0.0000692395
197	0.00260944	0.0000689781
198	0.00259892	0.0000687163
199	0.00258838	0.0000684537
200	0.00257781	0.0000681908
201	0.00256724	0.0000679274
202	0.00255663	0.0000676632
203	0.00254602	0.0000673987
204	0.00253539	0.0000671337
205	0.00252473	0.000066868
206	0.00251406	0.0000666019
207	0.00250337	0.0000663353
208	0.00249266	0.000066068
209	0.00248195	0.0000658007
210	0.00247121	0.0000655327
211	0.00246044	0.0000652638
212	0.00244967	0.0000649949
213	0.00243888	0.0000647253
214	0.00242809	0.0000644557
215	0.00241727	0.0000641853
216	0.00240644	0.0000639145
217	0.00239559	0.0000636433
218	0.00238473	0.0000633717
219	0.00237385	0.0000630993
220	0.00236296	0.000062827
221	0.00235205	0.0000625539
222	0.00234114	0.0000622808
223	0.00233021	0.0000620069
224	0.00231927	0.000061733
225	0.00230831	0.0000614583
226	0.00229735	0.0000611837
227	0.00228638	0.0000609086
228	0.00227538	0.0000606328
229	0.00226438	0.000060357
230	0.00225337	0.0000600808
231	0.00224235	0.0000598043
232	0.00223131	0.0000595273
233	0.00222027	0.00005925
234	0.00220921	0.0000589723
235	0.00219815	0.0000586946
236	0.00218707	0.0000584165
237	0.00217599	0.0000581381
238	0.0021649	0.0000578593
239	0.00215379	0.0000575801
240	0.00214268	0.0000573009
241	0.00213156	0.0000570213
242	0.00212043	0.0000567414
243	0.0021093	0.0000564615
244	0.00209816	0.0000561812
245	0.00208701	0.0000559005
246	0.00207586	0.0000556198
247	0.0020647	0.0000553388
248	0.00205354	0.0000550578
249	0.00204236	0.000054776
250	0.00203119	0.0000544947
251	0.00202001	0.0000542129
252	0.00200882	0.0000539308
253	0.00199763	0.0000536487
254	0.00198643	0.0000533663
255	0.00197523	0.0000530838
256	0.00196403	0.0000528014
257	0.00195283	0.0000525187
258	0.00194161	0.0000522355
259	0.0019304	0.0000519524
260	0.00191919	0.0000516693
261	0.00190798	0.0000513862
262	0.00189676	0.0000511028
263	0.00188555	0.0000508194
264	0.00187432	0.0000505356
265	0.00186311	0.0000502522
266	0.00185189	0.0000499685
267	0.00184067	0.0000496844
268	0.00182945	0.0000494008
269	0.00181823	0.0000491167
270	0.00180703	0.0000488331
271	0.00179581	0.0000485492
272	0.0017846	0.0000482652
273	0.00177338	0.0000479809
274	0.00176218	0.0000476971
275	0.00175098	0.0000474132
276	0.00173977	0.000047129
277	0.00172858	0.0000468452
278	0.00171738	0.0000465611
279	0.0017062	0.0000462774
280	0.00169501	0.0000459933
281	0.00168383	0.0000457097
282	0.00167266	0.0000454261
283	0.00166149	0.0000451421
284	0.00165032	0.0000448586
285	0.00163917	0.0000445751
286	0.00162802	0.0000442917
287	0.00161687	0.0000440082
288	0.00160575	0.0000437253
289	0.00159461	0.0000434419
290	0.00158349	0.000043159
291	0.00157238	0.0000428761
292	0.00156128	0.0000425933
293	0.00155019	0.0000423109
294	0.00153911	0.0000420286
295	0.00152803	0.0000417463
296	0.00151697	0.0000414644
297	0.00150592	0.0000411826
298	0.00149488	0.0000409008
